League,Saison,Spieltag,hometeam_raw,awayteam_raw,final_score_raw,goal_raw,goal_time_raw,extratime_ra
Bundesliga,2016/2017,19,Hamburger SV,Bayer Leverkusen,1:0,1:0,76,no
Bundesliga,2016/2017,19,1. FC Köln,VfL Wolfsburg,1:0,1:0,81,no
Bundesliga,2016/2017,19,1899 Hoffenheim,1. FSV Mainz 05,4:0,4:0,90,no
Bundesliga,2016/2017,19,1899 Hoffenheim,1. FSV Mainz 05,4:0,3:0,86,no
Bundesliga,2016/2017,19,1899 Hoffenheim,1. FSV Mainz 05,4:0,2:0,81,no
Bundesliga,2016/2017,19,1899 Hoffenheim,1. FSV Mainz 05,4:0,1:0,5,no
Bundesliga,2016/2017,19,Borussia Mönchengladbach,SC Freiburg,3:0,3:0,90,no
Bundesliga,2016/2017,19,Borussia Mönchengladbach,SC Freiburg,3:0,2:0,78,no
Bundesliga,2016/2017,19,Borussia Mönchengladbach,SC Freiburg,3:0,1:0,73,no
Bundesliga,2016/2017,19,FC Bayern München,FC Schalke 04,1:0,1:1,13,no
Bundesliga,2016/2017,19,FC Bayern München,FC Schalke 04,1:0,1:0,9,no
Bundesliga,2016/2017,19,Hertha BSC,FC Ingolstadt 04,1:0,1:0,2,no
Bundesliga,2016/2017,19,Borussia Dortmund,RB Leipzig,1:0,1:0,35,no
Bundesliga,2016/2017,19,FC Augsburg,SV Werder Bremen,3:2,3:2,90,no
Bundesliga,2016/2017,19,FC Augsburg,SV Werder Bremen,3:2,2:2,79,no
Bundesliga,2016/2017,19,FC Augsburg,SV Werder Bremen,3:2,1:2,65,no
Bundesliga,2016/2017,19,FC Augsburg,SV Werder Bremen,3:2,1:1,28,no
Bundesliga,2016/2017,19,FC Augsburg,SV Werder Bremen,3:2,0:1,26,no
Bundesliga,2016/2017,19,Eintracht Frankfurt,SV Darmstadt 98,2:0,2:0,83,no
Bundesliga,2016/2017,19,Eintracht Frankfurt,SV Darmstadt 98,2:0,1:0,74,no
Bundesliga,2016/2017,2,FC Schalke 04,FC Bayern München,0:2,0:2,90,no
Bundesliga,2016/2017,2,FC Schalke 04,FC Bayern München,0:2,0:1,81,no
Bundesliga,2016/2017,2,Bayer Leverkusen,Hamburger SV,3:1,2:1,90,no
Bundesliga,2016/2017,2,Bayer Leverkusen,Hamburger SV,3:1,3:1,90,no
Bundesliga,2016/2017,2,Bayer Leverkusen,Hamburger SV,3:1,1:1,79,no
Bundesliga,2016/2017,2,Bayer Leverkusen,Hamburger SV,3:1,0:1,58,no
Bundesliga,2016/2017,2,FC Ingolstadt 04,Hertha BSC,0:2,0:2,86,no
Bundesliga,2016/2017,2,FC Ingolstadt 04,Hertha BSC,0:2,0:1,8,no
Bundesliga,2016/2017,2,SC Freiburg,Borussia Mönchengladbach,3:1,3:1,88,no
Bundesliga,2016/2017,2,SC Freiburg,Borussia Mönchengladbach,3:1,2:1,85,no
Bundesliga,2016/2017,2,SC Freiburg,Borussia Mönchengladbach,3:1,1:1,54,no
Bundesliga,2016/2017,2,SC Freiburg,Borussia Mönchengladbach,3:1,0:1,35,no
Bundesliga,2016/2017,2,SV Darmstadt 98,Eintracht Frankfurt,1:0,1:0,90,no
Bundesliga,2016/2017,2,RB Leipzig,Borussia Dortmund,1:0,1:0,89,no
Bundesliga,2016/2017,2,SV Werder Bremen,FC Augsburg,1:2,1:2,73,no
Bundesliga,2016/2017,2,SV Werder Bremen,FC Augsburg,1:2,1:1,52,no
Bundesliga,2016/2017,2,SV Werder Bremen,FC Augsburg,1:2,1:0,45,no
Bundesliga,2016/2017,2,1. FSV Mainz 05,1899 Hoffenheim,4:4,4:4,84,no
Bundesliga,2016/2017,2,1. FSV Mainz 05,1899 Hoffenheim,4:4,4:3,72,no
Bundesliga,2016/2017,2,1. FSV Mainz 05,1899 Hoffenheim,4:4,4:2,57,no
Bundesliga,2016/2017,2,1. FSV Mainz 05,1899 Hoffenheim,4:4,4:1,43,no
Bundesliga,2016/2017,2,1. FSV Mainz 05,1899 Hoffenheim,4:4,3:1,39,no
Bundesliga,2016/2017,2,1. FSV Mainz 05,1899 Hoffenheim,4:4,3:0,27,no
Bundesliga,2016/2017,2,1. FSV Mainz 05,1899 Hoffenheim,4:4,2:0,23,no
Bundesliga,2016/2017,2,1. FSV Mainz 05,1899 Hoffenheim,4:4,1:0,3,no
Bundesliga,2016/2017,20,1. FSV Mainz 05,FC Augsburg,2:0,2:0,62,no
Bundesliga,2016/2017,20,1. FSV Mainz 05,FC Augsburg,2:0,1:0,31,no
Bundesliga,2016/2017,20,Bayer Leverkusen,Eintracht Frankfurt,3:0,3:0,78,no
Bundesliga,2016/2017,20,Bayer Leverkusen,Eintracht Frankfurt,3:0,2:0,63,no
Bundesliga,2016/2017,20,Bayer Leverkusen,Eintracht Frankfurt,3:0,1:0,5,no
Bundesliga,2016/2017,20,FC Ingolstadt 04,FC Bayern München,0:2,0:1,90,no
Bundesliga,2016/2017,20,FC Ingolstadt 04,FC Bayern München,0:2,0:2,90,no
Bundesliga,2016/2017,20,RB Leipzig,Hamburger SV,0:3,0:3,90,no
Bundesliga,2016/2017,20,RB Leipzig,Hamburger SV,0:3,0:2,24,no
Bundesliga,2016/2017,20,RB Leipzig,Hamburger SV,0:3,0:1,18,no
Bundesliga,2016/2017,20,SV Darmstadt 98,Borussia Dortmund,2:1,2:1,67,no
Bundesliga,2016/2017,20,SV Darmstadt 98,Borussia Dortmund,2:1,1:1,44,no
Bundesliga,2016/2017,20,SV Darmstadt 98,Borussia Dortmund,2:1,1:0,21,no
Bundesliga,2016/2017,20,SV Werder Bremen,Borussia Mönchengladbach,0:1,0:1,12,no
Bundesliga,2016/2017,20,FC Schalke 04,Hertha BSC,2:0,2:0,62,no
Bundesliga,2016/2017,20,FC Schalke 04,Hertha BSC,2:0,1:0,41,no
Bundesliga,2016/2017,20,VfL Wolfsburg,1899 Hoffenheim,2:1,2:1,73,no
Bundesliga,2016/2017,20,VfL Wolfsburg,1899 Hoffenheim,2:1,1:1,50,no
Bundesliga,2016/2017,20,VfL Wolfsburg,1899 Hoffenheim,2:1,0:1,26,no
Bundesliga,2016/2017,20,SC Freiburg,1. FC Köln,2:1,2:1,77,no
Bundesliga,2016/2017,20,SC Freiburg,1. FC Köln,2:1,1:1,39,no
Bundesliga,2016/2017,20,SC Freiburg,1. FC Köln,2:1,1:0,32,no
Bundesliga,2016/2017,21,FC Augsburg,Bayer Leverkusen,1:3,1:3,65,no
Bundesliga,2016/2017,21,FC Augsburg,Bayer Leverkusen,1:3,1:2,60,no
Bundesliga,2016/2017,21,FC Augsburg,Bayer Leverkusen,1:3,0:2,40,no
Bundesliga,2016/2017,21,FC Augsburg,Bayer Leverkusen,1:3,0:1,23,no
Bundesliga,2016/2017,21,1. FSV Mainz 05,SV Werder Bremen,0:2,0:2,23,no
Bundesliga,2016/2017,21,1. FSV Mainz 05,SV Werder Bremen,0:2,0:1,16,no
Bundesliga,2016/2017,21,1899 Hoffenheim,SV Darmstadt 98,2:0,2:0,90,no
Bundesliga,2016/2017,21,1899 Hoffenheim,SV Darmstadt 98,2:0,1:0,64,no
Bundesliga,2016/2017,21,Borussia Dortmund,VfL Wolfsburg,3:0,3:0,59,no
Bundesliga,2016/2017,21,Borussia Dortmund,VfL Wolfsburg,3:0,2:0,48,no
Bundesliga,2016/2017,21,Borussia Dortmund,VfL Wolfsburg,3:0,1:0,20,no
Bundesliga,2016/2017,21,Eintracht Frankfurt,FC Ingolstadt 04,0:2,0:2,81,no
Bundesliga,2016/2017,21,Eintracht Frankfurt,FC Ingolstadt 04,0:2,0:1,69,no
Bundesliga,2016/2017,21,Hertha BSC,FC Bayern München,1:1,1:1,90,no
Bundesliga,2016/2017,21,Hertha BSC,FC Bayern München,1:1,1:0,21,no
Bundesliga,2016/2017,21,Hamburger SV,SC Freiburg,2:2,2:2,72,no
Bundesliga,2016/2017,21,Hamburger SV,SC Freiburg,2:2,2:1,57,no
Bundesliga,2016/2017,21,Hamburger SV,SC Freiburg,2:2,1:1,23,no
Bundesliga,2016/2017,21,Hamburger SV,SC Freiburg,2:2,1:0,15,no
Bundesliga,2016/2017,21,Borussia Mönchengladbach,RB Leipzig,1:2,1:2,81,no
Bundesliga,2016/2017,21,Borussia Mönchengladbach,RB Leipzig,1:2,0:2,55,no
Bundesliga,2016/2017,21,Borussia Mönchengladbach,RB Leipzig,1:2,0:1,31,no
Bundesliga,2016/2017,21,1. FC Köln,FC Schalke 04,1:1,1:1,43,no
Bundesliga,2016/2017,21,1. FC Köln,FC Schalke 04,1:1,0:1,2,no
Bundesliga,2016/2017,22,VfL Wolfsburg,SV Werder Bremen,1:2,1:2,19,no
Bundesliga,2016/2017,22,VfL Wolfsburg,SV Werder Bremen,1:2,0:2,18,no
Bundesliga,2016/2017,22,VfL Wolfsburg,SV Werder Bremen,1:2,0:1,10,no
Bundesliga,2016/2017,22,Bayer Leverkusen,1. FSV Mainz 05,0:1,0:2,11,no
Bundesliga,2016/2017,22,Bayer Leverkusen,1. FSV Mainz 05,0:1,0:1,3,no
Bundesliga,2016/2017,22,FC Bayern München,Hamburger SV,8:0,8:0,87,no
Bundesliga,2016/2017,22,FC Bayern München,Hamburger SV,8:0,7:0,69,no
Bundesliga,2016/2017,22,FC Bayern München,Hamburger SV,8:0,6:0,65,no
Bundesliga,2016/2017,22,FC Bayern München,Hamburger SV,8:0,5:0,56,no
Bundesliga,2016/2017,22,FC Bayern München,Hamburger SV,8:0,4:0,54,no
Bundesliga,2016/2017,22,FC Bayern München,Hamburger SV,8:0,3:0,42,no
Bundesliga,2016/2017,22,FC Bayern München,Hamburger SV,8:0,2:0,24,no
Bundesliga,2016/2017,22,FC Bayern München,Hamburger SV,8:0,1:0,17,no
Bundesliga,2016/2017,22,RB Leipzig,1. FC Köln,3:1,3:1,65,no
Bundesliga,2016/2017,22,RB Leipzig,1. FC Köln,3:1,2:1,53,no
Bundesliga,2016/2017,22,RB Leipzig,1. FC Köln,3:1,2:0,34,no
Bundesliga,2016/2017,22,RB Leipzig,1. FC Köln,3:1,1:0,5,no
Bundesliga,2016/2017,22,SC Freiburg,Borussia Dortmund,0:3,0:3,70,no
Bundesliga,2016/2017,22,SC Freiburg,Borussia Dortmund,0:3,0:2,55,no
Bundesliga,2016/2017,22,SC Freiburg,Borussia Dortmund,0:3,0:1,13,no
Bundesliga,2016/2017,22,SV Darmstadt 98,FC Augsburg,1:2,1:2,85,no
Bundesliga,2016/2017,22,SV Darmstadt 98,FC Augsburg,1:2,1:1,55,no
Bundesliga,2016/2017,22,SV Darmstadt 98,FC Augsburg,1:2,1:0,47,no
Bundesliga,2016/2017,22,Hertha BSC,Eintracht Frankfurt,2:0,2:0,83,no
Bundesliga,2016/2017,22,Hertha BSC,Eintracht Frankfurt,2:0,1:0,78,no
Bundesliga,2016/2017,22,FC Ingolstadt 04,Borussia Mönchengladbach,0:2,0:2,90,no
Bundesliga,2016/2017,22,FC Ingolstadt 04,Borussia Mönchengladbach,0:2,0:1,60,no
Bundesliga,2016/2017,22,FC Schalke 04,1899 Hoffenheim,1:1,1:1,79,no
Bundesliga,2016/2017,22,FC Schalke 04,1899 Hoffenheim,1:1,1:0,5,no
Bundesliga,2016/2017,23,FC Augsburg,RB Leipzig,2:2,2:2,60,no
Bundesliga,2016/2017,23,FC Augsburg,RB Leipzig,2:2,1:2,52,no
Bundesliga,2016/2017,23,FC Augsburg,RB Leipzig,2:2,1:1,25,no
Bundesliga,2016/2017,23,FC Augsburg,RB Leipzig,2:2,1:0,19,no
Bundesliga,2016/2017,23,1. FC Köln,FC Bayern München,0:3,0:3,90,no
Bundesliga,2016/2017,23,1. FC Köln,FC Bayern München,0:3,0:2,48,no
Bundesliga,2016/2017,23,1. FC Köln,FC Bayern München,0:3,0:1,25,no
Bundesliga,2016/2017,23,1. FSV Mainz 05,VfL Wolfsburg,1:1,1:1,24,no
Bundesliga,2016/2017,23,1. FSV Mainz 05,VfL Wolfsburg,1:1,0:1,20,no
Bundesliga,2016/2017,23,1899 Hoffenheim,FC Ingolstadt 04,5:2,5:2,88,no
Bundesliga,2016/2017,23,1899 Hoffenheim,FC Ingolstadt 04,5:2,4:2,79,no
Bundesliga,2016/2017,23,1899 Hoffenheim,FC Ingolstadt 04,5:2,3:2,77,no
Bundesliga,2016/2017,23,1899 Hoffenheim,FC Ingolstadt 04,5:2,2:2,62,no
Bundesliga,2016/2017,23,1899 Hoffenheim,FC Ingolstadt 04,5:2,1:2,60,no
Bundesliga,2016/2017,23,1899 Hoffenheim,FC Ingolstadt 04,5:2,1:1,38,no
Bundesliga,2016/2017,23,1899 Hoffenheim,FC Ingolstadt 04,5:2,1:0,17,no
Bundesliga,2016/2017,23,Borussia Dortmund,Bayer Leverkusen,6:2,6:2,90,no
Bundesliga,2016/2017,23,Borussia Dortmund,Bayer Leverkusen,6:2,5:2,85,no
Bundesliga,2016/2017,23,Borussia Dortmund,Bayer Leverkusen,6:2,4:2,77,no
Bundesliga,2016/2017,23,Borussia Dortmund,Bayer Leverkusen,6:2,3:2,74,no
Bundesliga,2016/2017,23,Borussia Dortmund,Bayer Leverkusen,6:2,3:1,69,no
Bundesliga,2016/2017,23,Borussia Dortmund,Bayer Leverkusen,6:2,2:1,48,no
Bundesliga,2016/2017,23,Borussia Dortmund,Bayer Leverkusen,6:2,2:0,26,no
Bundesliga,2016/2017,23,Borussia Dortmund,Bayer Leverkusen,6:2,1:0,6,no
Bundesliga,2016/2017,23,SV Werder Bremen,SV Darmstadt 98,2:0,2:0,90,no
Bundesliga,2016/2017,23,SV Werder Bremen,SV Darmstadt 98,2:0,1:0,75,no
Bundesliga,2016/2017,23,Borussia Mönchengladbach,FC Schalke 04,4:2,4:2,83,no
Bundesliga,2016/2017,23,Borussia Mönchengladbach,FC Schalke 04,4:2,4:1,76,no
Bundesliga,2016/2017,23,Borussia Mönchengladbach,FC Schalke 04,4:2,3:1,67,no
Bundesliga,2016/2017,23,Borussia Mönchengladbach,FC Schalke 04,4:2,2:1,64,no
Bundesliga,2016/2017,23,Borussia Mönchengladbach,FC Schalke 04,4:2,1:1,38,no
Bundesliga,2016/2017,23,Borussia Mönchengladbach,FC Schalke 04,4:2,1:0,28,no
Bundesliga,2016/2017,23,Eintracht Frankfurt,SC Freiburg,1:2,1:2,59,no
Bundesliga,2016/2017,23,Eintracht Frankfurt,SC Freiburg,1:2,1:1,25,no
Bundesliga,2016/2017,23,Eintracht Frankfurt,SC Freiburg,1:2,1:0,11,no
Bundesliga,2016/2017,23,Hamburger SV,Hertha BSC,1:0,1:0,77,no
Bundesliga,2016/2017,24,Bayer Leverkusen,SV Werder Bremen,1:1,1:1,90,no
Bundesliga,2016/2017,24,Bayer Leverkusen,SV Werder Bremen,1:1,1:0,79,no
Bundesliga,2016/2017,24,FC Bayern München,Eintracht Frankfurt,3:0,3:0,55,no
Bundesliga,2016/2017,24,FC Bayern München,Eintracht Frankfurt,3:0,2:0,41,no
Bundesliga,2016/2017,24,FC Bayern München,Eintracht Frankfurt,3:0,1:0,38,no
Bundesliga,2016/2017,24,Hertha BSC,Borussia Dortmund,2:1,2:1,71,no
Bundesliga,2016/2017,24,Hertha BSC,Borussia Dortmund,2:1,1:1,55,no
Bundesliga,2016/2017,24,Hertha BSC,Borussia Dortmund,2:1,1:0,11,no
Bundesliga,2016/2017,24,RB Leipzig,VfL Wolfsburg,0:1,0:1,9,no
Bundesliga,2016/2017,24,SC Freiburg,1899 Hoffenheim,1:1,1:1,60,no
Bundesliga,2016/2017,24,SC Freiburg,1899 Hoffenheim,1:1,1:0,56,no
Bundesliga,2016/2017,24,SV Darmstadt 98,1. FSV Mainz 05,2:1,2:1,89,no
Bundesliga,2016/2017,24,SV Darmstadt 98,1. FSV Mainz 05,2:1,2:0,59,no
Bundesliga,2016/2017,24,SV Darmstadt 98,1. FSV Mainz 05,2:1,1:0,45,no
Bundesliga,2016/2017,24,FC Ingolstadt 04,1. FC Köln,2:2,2:2,69,no
Bundesliga,2016/2017,24,FC Ingolstadt 04,1. FC Köln,2:2,1:2,60,no
Bundesliga,2016/2017,24,FC Ingolstadt 04,1. FC Köln,2:2,1:1,42,no
Bundesliga,2016/2017,24,FC Ingolstadt 04,1. FC Köln,2:2,0:1,15,no
Bundesliga,2016/2017,24,FC Schalke 04,FC Augsburg,1:0,3:0,34,no
Bundesliga,2016/2017,24,FC Schalke 04,FC Augsburg,1:0,2:0,29,no
Bundesliga,2016/2017,24,FC Schalke 04,FC Augsburg,1:0,1:0,4,no
Bundesliga,2016/2017,24,Hamburger SV,Borussia Mönchengladbach,2:1,2:1,80,no
Bundesliga,2016/2017,24,Hamburger SV,Borussia Mönchengladbach,2:1,1:1,36,no
Bundesliga,2016/2017,24,Hamburger SV,Borussia Mönchengladbach,2:1,0:1,23,no
Bundesliga,2016/2017,25,Borussia Dortmund,FC Ingolstadt 04,1:0,1:0,14,no
Bundesliga,2016/2017,25,1. FC Köln,Hertha BSC,4:2,4:2,69,no
Bundesliga,2016/2017,25,1. FC Köln,Hertha BSC,4:2,4:1,63,no
Bundesliga,2016/2017,25,1. FC Köln,Hertha BSC,4:2,3:1,50,no
Bundesliga,2016/2017,25,1. FC Köln,Hertha BSC,4:2,3:0,37,no
Bundesliga,2016/2017,25,1. FC Köln,Hertha BSC,4:2,2:0,35,no
Bundesliga,2016/2017,25,1. FC Köln,Hertha BSC,4:2,1:0,6,no
Bundesliga,2016/2017,25,1899 Hoffenheim,Bayer Leverkusen,1:0,1:0,62,no
Bundesliga,2016/2017,25,FC Augsburg,SC Freiburg,1:1,1:1,38,no
Bundesliga,2016/2017,25,FC Augsburg,SC Freiburg,1:1,0:1,30,no
Bundesliga,2016/2017,25,SV Werder Bremen,RB Leipzig,3:0,3:0,90,no
Bundesliga,2016/2017,25,SV Werder Bremen,RB Leipzig,3:0,2:0,59,no
Bundesliga,2016/2017,25,SV Werder Bremen,RB Leipzig,3:0,1:0,34,no
Bundesliga,2016/2017,25,VfL Wolfsburg,SV Darmstadt 98,1:0,1:0,45,no
Bundesliga,2016/2017,25,1. FSV Mainz 05,FC Schalke 04,0:1,0:1,50,no
Bundesliga,2016/2017,25,Borussia Mönchengladbach,FC Bayern München,0:1,0:1,63,no
Bundesliga,2016/2017,26,Hertha BSC,1899 Hoffenheim,1:3,1:3,86,no
Bundesliga,2016/2017,26,Hertha BSC,1899 Hoffenheim,1:3,1:2,76,no
Bundesliga,2016/2017,26,Hertha BSC,1899 Hoffenheim,1:3,1:1,58,no
Bundesliga,2016/2017,26,Hertha BSC,1899 Hoffenheim,1:3,1:0,39,no
Bundesliga,2016/2017,26,FC Bayern München,FC Augsburg,6:0,6:0,80,no
Bundesliga,2016/2017,26,FC Bayern München,FC Augsburg,6:0,5:0,79,no
Bundesliga,2016/2017,26,FC Bayern München,FC Augsburg,6:0,4:0,62,no
Bundesliga,2016/2017,26,FC Bayern München,FC Augsburg,6:0,3:0,55,no
Bundesliga,2016/2017,26,FC Bayern München,FC Augsburg,6:0,2:0,36,no
Bundesliga,2016/2017,26,FC Bayern München,FC Augsburg,6:0,1:0,18,no
Bundesliga,2016/2017,26,FC Schalke 04,Borussia Dortmund,1:1,1:1,77,no
Bundesliga,2016/2017,26,FC Schalke 04,Borussia Dortmund,1:1,0:1,53,no
Bundesliga,2016/2017,26,Hamburger SV,1. FC Köln,2:1,2:1,90,no
Bundesliga,2016/2017,26,Hamburger SV,1. FC Köln,2:1,1:1,25,no
Bundesliga,2016/2017,26,Hamburger SV,1. FC Köln,2:1,1:0,13,no
Bundesliga,2016/2017,26,RB Leipzig,SV Darmstadt 98,4:0,4:0,80,no
Bundesliga,2016/2017,26,RB Leipzig,SV Darmstadt 98,4:0,3:0,72,no
Bundesliga,2016/2017,26,RB Leipzig,SV Darmstadt 98,4:0,2:0,67,no
Bundesliga,2016/2017,26,RB Leipzig,SV Darmstadt 98,4:0,1:0,12,no
Bundesliga,2016/2017,26,SC Freiburg,SV Werder Bremen,2:5,2:5,85,no
Bundesliga,2016/2017,26,SC Freiburg,SV Werder Bremen,2:5,2:4,77,no
Bundesliga,2016/2017,26,SC Freiburg,SV Werder Bremen,2:5,1:4,71,no
Bundesliga,2016/2017,26,SC Freiburg,SV Werder Bremen,2:5,1:3,64,no
Bundesliga,2016/2017,26,SC Freiburg,SV Werder Bremen,2:5,0:3,47,no
Bundesliga,2016/2017,26,SC Freiburg,SV Werder Bremen,2:5,0:2,45,no
Bundesliga,2016/2017,26,SC Freiburg,SV Werder Bremen,2:5,0:1,21,no
Bundesliga,2016/2017,26,FC Ingolstadt 04,1. FSV Mainz 05,2:1,2:1,73,no
Bundesliga,2016/2017,26,FC Ingolstadt 04,1. FSV Mainz 05,2:1,1:1,70,no
Bundesliga,2016/2017,26,FC Ingolstadt 04,1. FSV Mainz 05,2:1,1:0,10,no
Bundesliga,2016/2017,26,Bayer Leverkusen,VfL Wolfsburg,3:3,3:3,89,no
Bundesliga,2016/2017,26,Bayer Leverkusen,VfL Wolfsburg,3:3,2:3,87,no
Bundesliga,2016/2017,26,Bayer Leverkusen,VfL Wolfsburg,3:3,2:2,83,no
Bundesliga,2016/2017,26,Bayer Leverkusen,VfL Wolfsburg,3:3,2:1,80,no
Bundesliga,2016/2017,26,Bayer Leverkusen,VfL Wolfsburg,3:3,2:0,65,no
Bundesliga,2016/2017,26,Bayer Leverkusen,VfL Wolfsburg,3:3,1:0,40,no
Bundesliga,2016/2017,27,1. FC Köln,Eintracht Frankfurt,1:0,1:0,53,no
Bundesliga,2016/2017,27,1899 Hoffenheim,FC Bayern München,1:0,1:0,21,no
Bundesliga,2016/2017,27,Borussia Dortmund,Hamburger SV,3:0,3:0,90,no
Bundesliga,2016/2017,27,Borussia Dortmund,Hamburger SV,3:0,2:0,81,no
Bundesliga,2016/2017,27,Borussia Dortmund,Hamburger SV,3:0,1:0,13,no
Bundesliga,2016/2017,27,SV Werder Bremen,FC Schalke 04,3:0,3:0,80,no
Bundesliga,2016/2017,27,SV Werder Bremen,FC Schalke 04,3:0,2:0,76,no
Bundesliga,2016/2017,27,SV Werder Bremen,FC Schalke 04,3:0,1:0,24,no
Bundesliga,2016/2017,27,1. FSV Mainz 05,RB Leipzig,2:3,2:3,90,no
Bundesliga,2016/2017,27,1. FSV Mainz 05,RB Leipzig,2:3,1:3,81,no
Bundesliga,2016/2017,27,1. FSV Mainz 05,RB Leipzig,2:3,1:2,69,no
Bundesliga,2016/2017,27,1. FSV Mainz 05,RB Leipzig,2:3,0:2,52,no
Bundesliga,2016/2017,27,1. FSV Mainz 05,RB Leipzig,2:3,0:1,48,no
Bundesliga,2016/2017,27,Borussia Mönchengladbach,Hertha BSC,1:0,1:0,16,no
Bundesliga,2016/2017,27,FC Augsburg,FC Ingolstadt 04,2:3,2:3,81,no
Bundesliga,2016/2017,27,FC Augsburg,FC Ingolstadt 04,2:3,1:3,76,no
Bundesliga,2016/2017,27,FC Augsburg,FC Ingolstadt 04,2:3,0:3,67,no
Bundesliga,2016/2017,27,FC Augsburg,FC Ingolstadt 04,2:3,0:2,35,no
Bundesliga,2016/2017,27,FC Augsburg,FC Ingolstadt 04,2:3,0:1,24,no
Bundesliga,2016/2017,27,SV Darmstadt 98,Bayer Leverkusen,0:2,0:2,56,no
Bundesliga,2016/2017,27,SV Darmstadt 98,Bayer Leverkusen,0:2,0:1,15,no
Bundesliga,2016/2017,27,VfL Wolfsburg,SC Freiburg,0:1,0:1,78,no
Bundesliga,2016/2017,28,Eintracht Frankfurt,SV Werder Bremen,2:2,2:2,73,no
Bundesliga,2016/2017,28,Eintracht Frankfurt,SV Werder Bremen,2:2,1:2,48,no
Bundesliga,2016/2017,28,Eintracht Frankfurt,SV Werder Bremen,2:2,0:2,43,no
Bundesliga,2016/2017,28,Eintracht Frankfurt,SV Werder Bremen,2:2,0:1,37,no
Bundesliga,2016/2017,28,1. FC Köln,Borussia Mönchengladbach,2:3,2:3,80,no
Bundesliga,2016/2017,28,1. FC Köln,Borussia Mönchengladbach,2:3,2:2,58,no
Bundesliga,2016/2017,28,1. FC Köln,Borussia Mönchengladbach,2:3,1:2,55,no
Bundesliga,2016/2017,28,1. FC Köln,Borussia Mönchengladbach,2:3,1:1,18,no
Bundesliga,2016/2017,28,1. FC Köln,Borussia Mönchengladbach,2:3,0:1,13,no
Bundesliga,2016/2017,28,FC Schalke 04,VfL Wolfsburg,4:1,4:1,79,no
Bundesliga,2016/2017,28,FC Schalke 04,VfL Wolfsburg,4:1,4:0,77,no
Bundesliga,2016/2017,28,FC Schalke 04,VfL Wolfsburg,4:1,3:0,48,no
Bundesliga,2016/2017,28,FC Schalke 04,VfL Wolfsburg,4:1,2:0,23,no
Bundesliga,2016/2017,28,FC Schalke 04,VfL Wolfsburg,4:1,1:0,6,no
Bundesliga,2016/2017,28,Hamburger SV,1899 Hoffenheim,2:1,2:1,75,no
Bundesliga,2016/2017,28,Hamburger SV,1899 Hoffenheim,2:1,1:1,35,no
Bundesliga,2016/2017,28,Hamburger SV,1899 Hoffenheim,2:1,1:0,25,no
Bundesliga,2016/2017,28,RB Leipzig,Bayer Leverkusen,1:0,1:0,90,no
Bundesliga,2016/2017,28,SC Freiburg,1. FSV Mainz 05,1:0,1:0,70,no
Bundesliga,2016/2017,28,FC Bayern München,Borussia Dortmund,4:1,4:1,68,no
Bundesliga,2016/2017,28,FC Bayern München,Borussia Dortmund,4:1,3:1,49,no
Bundesliga,2016/2017,28,FC Bayern München,Borussia Dortmund,4:1,2:1,20,no
Bundesliga,2016/2017,28,FC Bayern München,Borussia Dortmund,4:1,2:0,10,no
Bundesliga,2016/2017,28,FC Bayern München,Borussia Dortmund,4:1,1:0,4,no
Bundesliga,2016/2017,28,Hertha BSC,FC Augsburg,2:0,2:0,37,no
Bundesliga,2016/2017,28,Hertha BSC,FC Augsburg,2:0,1:0,12,no
Bundesliga,2016/2017,28,FC Ingolstadt 04,SV Darmstadt 98,3:2,3:2,87,no
Bundesliga,2016/2017,28,FC Ingolstadt 04,SV Darmstadt 98,3:2,2:2,72,no
Bundesliga,2016/2017,28,FC Ingolstadt 04,SV Darmstadt 98,3:2,1:2,68,no
Bundesliga,2016/2017,28,FC Ingolstadt 04,SV Darmstadt 98,3:2,1:1,39,no
Bundesliga,2016/2017,28,FC Ingolstadt 04,SV Darmstadt 98,3:2,1:0,33,no
Bundesliga,2016/2017,29,1. FSV Mainz 05,Hertha BSC,1:0,1:0,45,no
Bundesliga,2016/2017,29,1899 Hoffenheim,Borussia Mönchengladbach,1:0,5:3,89,no
Bundesliga,2016/2017,29,1899 Hoffenheim,Borussia Mönchengladbach,1:0,4:3,78,no
Bundesliga,2016/2017,29,1899 Hoffenheim,Borussia Mönchengladbach,1:0,4:2,75,no
Bundesliga,2016/2017,29,1899 Hoffenheim,Borussia Mönchengladbach,1:0,3:2,58,no
Bundesliga,2016/2017,29,1899 Hoffenheim,Borussia Mönchengladbach,1:0,2:2,35,no
Bundesliga,2016/2017,29,1899 Hoffenheim,Borussia Mönchengladbach,1:0,2:1,31,no
Bundesliga,2016/2017,29,1899 Hoffenheim,Borussia Mönchengladbach,1:0,2:0,24,no
Bundesliga,2016/2017,29,1899 Hoffenheim,Borussia Mönchengladbach,1:0,1:0,9,no
Bundesliga,2016/2017,29,Borussia Dortmund,Eintracht Frankfurt,3:1,3:1,86,no
Bundesliga,2016/2017,29,Borussia Dortmund,Eintracht Frankfurt,3:1,2:1,34,no
Bundesliga,2016/2017,29,Borussia Dortmund,Eintracht Frankfurt,3:1,1:1,29,no
Bundesliga,2016/2017,29,Borussia Dortmund,Eintracht Frankfurt,3:1,1:0,2,no
Bundesliga,2016/2017,29,FC Augsburg,1. FC Köln,2:1,2:1,90,no
